id,total_incoming_val,total_outgoing_val,trans_count,is_fraud_node,node_type,avg_trans_val
C1378473526,0.0,114282.4,1.0,0,User,114282.4
C300760586,0.0,96280.5,1.0,0,User,96280.5
C2020996078,0.0,276774.96,1.0,0,User,276774.96
C1660559503,243459.96,0.0,1.0,1,Mule,243459.96
C43277581,0.0,128710.18,1.0,0,User,128710.18
C471690165,0.0,10208.89,1.0,0,User,10208.89
C657368214,0.0,3638656.72,1.0,0,User,3638656.72
C362186470,0.0,100854.81,1.0,0,User,100854.81
C7379433305,442098.2634689357,436451.01487162017,2.0,1,Mule,439274.6391702779
C329773155,0.0,67621.75,1.0,0,User,67621.75
C237692399,0.0,88153.14,1.0,0,User,88153.14
C913609699,0.0,460434.46,1.0,1,Mule,460434.46
C1248449720,5136196.62,0.0,20.0,1,Mule,256809.831
C1087217145,0.0,30446.6,1.0,0,User,30446.6
C496984562,0.0,90186.96,1.0,0,User,90186.96
C598780092,3782201.68,0.0,13.0,1,Mule,290938.5907692308
C1848705400,0.0,259103.16,1.0,1,Mule,259103.16
C846723478,0.0,261802.25,1.0,0,User,261802.25
C1158761611,0.0,106780.46,1.0,0,User,106780.46
C1505722223,0.0,292214.89,1.0,0,User,292214.89
C1873496378,0.0,486375.58,1.0,0,User,486375.58
C1464783271,0.0,549871.04,1.0,0,User,549871.04
C1522202708,0.0,54770.92,1.0,0,User,54770.92
C758737061,0.0,503680.58,1.0,0,User,503680.58
C1684304262,0.0,130527.09,1.0,0,User,130527.09
C305086163,0.0,195907.87,1.0,0,User,195907.87
C1327771483,0.0,309678.31,1.0,0,User,309678.31
C1659094783,0.0,110133.95,1.0,0,User,110133.95
C825659026,0.0,650930.96,1.0,0,User,650930.96
C204126945,0.0,120608.45,1.0,0,User,120608.45
C1783297640,0.0,24853.41,1.0,1,Mule,24853.41
C1955533905,280258.44,0.0,1.0,1,Mule,280258.44
C696922923,0.0,224016.52,1.0,0,User,224016.52
C1234104949,0.0,6046849.69,1.0,0,User,6046849.69
C1185852977,0.0,292279.15,1.0,0,User,292279.15
C526627730,705529.08,0.0,1.0,1,Mule,705529.08
C2025979263,0.0,270869.89,1.0,0,User,270869.89
C2101131639,0.0,9265.43,1.0,1,Mule,9265.43
C491238510,0.0,34921.18,1.0,0,User,34921.18
C310739505,0.0,202211.3,1.0,0,User,202211.3
C1915328569,73328.47,0.0,1.0,1,Mule,73328.47
C876969670,30548.46,0.0,1.0,1,Mule,30548.46
C1847588004,2869256.54,0.0,5.0,1,Mule,573851.308
C1765942918,0.0,17222.8,1.0,0,User,17222.8
C1531209289,185488.23,0.0,1.0,1,Mule,185488.23
C1830932212,0.0,27084.07,1.0,0,User,27084.07
C588343679,9467.62,0.0,1.0,1,Mule,9467.62
C642904705,0.0,310208.14,1.0,0,User,310208.14
C833883362,3993648.0700000003,0.0,2.0,1,Mule,1996824.0350000001
C1387581086,0.0,128207.4,1.0,0,User,128207.4
C961863855,0.0,188670.24,1.0,0,User,188670.24
C1710578745,0.0,243263.96,1.0,0,User,243263.96
C1747235980,0.0,1562069.63,1.0,0,User,1562069.63
C47484490,0.0,972142.03,1.0,1,Mule,972142.03
C80666446,0.0,43046.41,1.0,0,User,43046.41
C1617703344,0.0,37823.06,1.0,0,User,37823.06
C1221595585,0.0,234488.3,1.0,0,User,234488.3
C1135194061,0.0,113382.27,1.0,0,User,113382.27
C559538806,0.0,50720.68,1.0,0,User,50720.68
C1909471847,0.0,128971.19,1.0,0,User,128971.19
C7572249505,488567.84310292866,0.0,1.0,1,Mule,488567.84310292866
C757331107,780687.45,0.0,1.0,1,Mule,780687.45
C1512194124,0.0,296661.92,1.0,0,User,296661.92
C7079830817,140504.15064440737,135883.7773875033,3.0,1,Mule,92129.30934397022
C1078417563,0.0,1306690.61,1.0,1,Mule,1306690.61
C948382009,111467.61,0.0,1.0,1,Mule,111467.61
C556639378,0.0,16399.55,1.0,0,User,16399.55
C9454763529,850842.862019394,818588.2586295705,2.0,1,Mule,834715.5603244822
C317711996,0.0,43957.91,1.0,0,User,43957.91
C617134124,0.0,2169.52,1.0,0,User,2169.52
C124932884,0.0,82245.91,1.0,0,User,82245.91
C1123700461,0.0,263532.06,1.0,0,User,263532.06
C1526023900,0.0,10986.38,1.0,0,User,10986.38
C158890863,0.0,61610.11,1.0,0,User,61610.11
C433833331,0.0,63199.56,1.0,0,User,63199.56
C968068776,0.0,674063.49,1.0,0,User,674063.49
C335484422,0.0,267039.87,1.0,0,User,267039.87
C2014067956,0.0,8186519.17,1.0,1,Mule,8186519.17
C1236433246,0.0,17087.63,1.0,0,User,17087.63
C238489119,0.0,276298.49,1.0,1,Mule,276298.49
C253674970,10000000.0,0.0,1.0,1,Mule,10000000.0
C1667890012,0.0,343615.33,1.0,0,User,343615.33
C1940451788,0.0,213561.26,1.0,0,User,213561.26
C1531142986,0.0,146174.32,1.0,0,User,146174.32
C1175562097,0.0,267394.54,1.0,0,User,267394.54
C299259350,1955688.82,0.0,15.0,1,Mule,130379.25466666667
C1786346852,0.0,1368807.01,1.0,0,User,1368807.01
C742357003,1724526.9100000001,0.0,3.0,1,Mule,574842.3033333333
C840515455,0.0,255819.17,1.0,0,User,255819.17
C3740789448,84461.17162534235,0.0,1.0,1,Mule,84461.17162534235
C1354035571,8111663.61,0.0,12.0,1,Mule,675971.9675
C1854965389,0.0,682063.33,1.0,1,Mule,682063.33
C7798420676,0.0,336755.0,1.0,1,Mule,336755.0
C897336619,0.0,27423.22,1.0,0,User,27423.22
C1940680003,0.0,220471.83,1.0,0,User,220471.83
C334503836,0.0,964876.58,1.0,1,Mule,964876.58
C9308601986,358566.0,346688.5227115919,2.0,1,Mule,352627.26135579596
C232655923,0.0,49969.43,1.0,0,User,49969.43
C220889804,0.0,147649.37,1.0,1,Mule,147649.37
C860207877,0.0,157137.97,1.0,1,Mule,157137.97
C346346824,4153618.1100000003,0.0,11.0,1,Mule,377601.6463636364
C6593763145,62496.38411769574,60709.26365368526,2.0,1,Mule,61602.8238856905
C467221336,306691.05,0.0,1.0,1,Mule,306691.05
C1433921450,0.0,266184.21,1.0,0,User,266184.21
C1151677390,0.0,175285.53,1.0,0,User,175285.53
C87836049,0.0,156280.29,1.0,0,User,156280.29
C1071718838,0.0,177379.43,1.0,0,User,177379.43
C899985464,542393.87,0.0,1.0,1,Mule,542393.87
C1908223813,0.0,311644.68,1.0,0,User,311644.68
C1666846794,0.0,91927.8,1.0,0,User,91927.8
C1714051510,0.0,27696.89,1.0,1,Mule,27696.89
C576002707,0.0,258423.42,1.0,0,User,258423.42
M1708468225,5538.46,0.0,1.0,0,Merchant,5538.46
C398187181,0.0,228162.26,1.0,0,User,228162.26
C1933417044,0.0,303491.43,1.0,0,User,303491.43
C1868659811,92145.4,0.0,1.0,1,Mule,92145.4
C2110832776,427373.65,0.0,1.0,1,Mule,427373.65
C896003071,0.0,288978.4,1.0,0,User,288978.4
C419252042,0.0,407320.01,1.0,1,Mule,407320.01
C792028608,0.0,276651.07,1.0,0,User,276651.07
C1768572680,0.0,87777.02,1.0,0,User,87777.02
C1193361973,0.0,305517.72,1.0,0,User,305517.72
C1324922077,0.0,228278.37,1.0,0,User,228278.37
C348209940,0.0,46287.47,1.0,0,User,46287.47
C618787604,0.0,124821.93,1.0,0,User,124821.93
C1979047830,0.0,38252.89,1.0,0,User,38252.89
C637394241,5410441.8100000005,0.0,6.0,1,Mule,901740.3016666668
C2009282614,0.0,185411.01,1.0,0,User,185411.01
C1009901500,5157775.65,0.0,19.0,1,Mule,271461.8763157895
C1353065308,0.0,231901.15,1.0,0,User,231901.15
C1309698059,0.0,236529.89,1.0,0,User,236529.89
C366735975,0.0,91592.77,1.0,0,User,91592.77
C1313587911,0.0,445257.43,1.0,1,Mule,445257.43
C514796121,0.0,562486.96,1.0,0,User,562486.96
C1222847172,4576797.73,0.0,12.0,1,Mule,381399.81083333335
C1107573885,883366.69,0.0,1.0,1,Mule,883366.69
C6875195357,138179.57006987257,136787.2398493936,2.0,1,Mule,137483.40495963307
C1833614294,0.0,1405255.16,1.0,0,User,1405255.16
C566073834,801763.51,0.0,1.0,1,Mule,801763.51
C496741292,0.0,62996.93,1.0,0,User,62996.93
C1055938470,525502.68,0.0,2.0,1,Mule,262751.34
C859660811,0.0,1775511.04,1.0,0,User,1775511.04
C2095843118,0.0,236889.98,1.0,0,User,236889.98
C684199701,0.0,98374.82,1.0,0,User,98374.82
C1122670413,0.0,634709.39,1.0,0,User,634709.39
C1163903610,0.0,43772.2,1.0,0,User,43772.2
C1281994157,0.0,92513.29,1.0,0,User,92513.29
C1043527136,0.0,78134.82,1.0,0,User,78134.82
C63344864,0.0,74572.58,1.0,0,User,74572.58
C1699421384,0.0,1383.9,1.0,0,User,1383.9
C1768807294,0.0,1308.25,1.0,0,User,1308.25
C1760078438,0.0,100824.43,1.0,0,User,100824.43
C1007676581,0.0,99186.15,1.0,0,User,99186.15
C800867143,0.0,262115.25,1.0,0,User,262115.25
C970791522,10000000.0,0.0,1.0,1,Mule,10000000.0
C1255001999,0.0,143733.98,1.0,0,User,143733.98
C2121142546,0.0,355060.47,1.0,0,User,355060.47
C348303891,0.0,448025.06,1.0,1,Mule,448025.06
C1148839002,0.0,205965.1,1.0,0,User,205965.1
C776075442,0.0,871893.15,1.0,1,Mule,871893.15
C1465498426,0.0,137311.41,1.0,0,User,137311.41
C968013207,0.0,63569.6,1.0,0,User,63569.6
C1289554700,2852560.7399999998,0.0,6.0,1,Mule,475426.79
C492603644,23882559.470000003,0.0,7.0,1,Mule,3411794.2100000004
C1689852828,0.0,310034.78,1.0,0,User,310034.78
C499563648,0.0,135289.71,1.0,1,Mule,135289.71
C2042509361,0.0,301193.32,1.0,1,Mule,301193.32
C487769690,0.0,262271.36,1.0,0,User,262271.36
C900023289,0.0,198747.83,1.0,0,User,198747.83
C343833763,0.0,335306.29,1.0,0,User,335306.29
C231994254,0.0,97036.06,1.0,0,User,97036.06
C2055691674,0.0,243218.95,1.0,0,User,243218.95
C489326905,5832997.9,0.0,8.0,1,Mule,729124.7375
C208257743,0.0,190747.82,1.0,0,User,190747.82
C354729462,7184537.01,0.0,15.0,1,Mule,478969.13399999996
C173997571,0.0,218058.08,1.0,0,User,218058.08
C361396366,0.0,75814.27,1.0,0,User,75814.27
C9894500299,664874.1626285407,654132.8919322045,3.0,1,Mule,439669.018186915
C855354369,0.0,78220.34,1.0,0,User,78220.34
C1121030181,0.0,208227.5,1.0,0,User,208227.5
C4876324562,373418.10213808104,0.0,1.0,1,Mule,373418.10213808104
C1033279651,0.0,38874.78,1.0,0,User,38874.78
C1317053588,0.0,6997.12,1.0,0,User,6997.12
C552905031,0.0,383229.48,1.0,0,User,383229.48
C1348309147,0.0,104233.1,1.0,0,User,104233.1
C45355816,0.0,181992.23,1.0,0,User,181992.23
C981183963,0.0,7449.9,1.0,0,User,7449.9
C80393736,0.0,15865.0,1.0,0,User,15865.0
C901331326,0.0,2686564.04,1.0,1,Mule,2686564.04
C1417824915,0.0,130592.9,1.0,0,User,130592.9
C1441734604,0.0,145531.34,1.0,0,User,145531.34
C1246506817,0.0,132401.74,1.0,0,User,132401.74
C355084897,0.0,55247.48,1.0,1,Mule,55247.48
C240039250,0.0,305846.12,1.0,1,Mule,305846.12
C495492830,0.0,351739.16,1.0,0,User,351739.16
C1290190637,25529.76,0.0,1.0,1,Mule,25529.76
C1406432705,0.0,46320.83,1.0,0,User,46320.83
C714149085,0.0,238079.02,1.0,0,User,238079.02
C615197707,0.0,165538.73,1.0,0,User,165538.73
C135981249,0.0,8208916.0,1.0,1,Mule,8208916.0
C1270614648,0.0,34335.77,1.0,0,User,34335.77
C898480186,11506705.969999999,0.0,17.0,1,Mule,676865.0570588234
C1646839988,0.0,7066.55,1.0,0,User,7066.55
C632641086,1843469.42,0.0,6.0,1,Mule,307244.9033333333
C1651062510,0.0,576179.81,1.0,0,User,576179.81
C21772807,0.0,929787.24,1.0,1,Mule,929787.24
C1434194417,0.0,260023.57,1.0,0,User,260023.57
C2087236932,0.0,124514.42,1.0,0,User,124514.42
C2959707004,705461.797018232,693251.9871955183,3.0,1,Mule,466237.92807125015
C1392260750,771024.82,0.0,1.0,1,Mule,771024.82
C3323042507,284164.3168740435,276589.4579176385,2.0,1,Mule,280376.88739584095
C1388119731,0.0,188731.21,1.0,1,Mule,188731.21
C1391223821,0.0,751854.42,1.0,1,Mule,751854.42
C787965952,0.0,118288.92,1.0,0,User,118288.92
C1724151856,0.0,1159010.44,1.0,1,Mule,1159010.44
C1472561139,0.0,2789487.29,1.0,0,User,2789487.29
C880252249,0.0,227857.96,1.0,0,User,227857.96
C8804999095,423231.4146973788,405987.5385988477,2.0,1,Mule,414609.4766481132
C1049419908,0.0,746518.21,1.0,1,Mule,746518.21
C1320375746,0.0,8286342.51,1.0,1,Mule,8286342.51
C5282704254,295156.4473334467,0.0,1.0,1,Mule,295156.4473334467
C63908870,0.0,37473.14,1.0,0,User,37473.14
C864356085,649968.87,0.0,1.0,1,Mule,649968.87
C1406817938,718999.5900000001,0.0,2.0,1,Mule,359499.79500000004
C1600784614,0.0,134819.44,1.0,0,User,134819.44
C1295540356,0.0,677503.25,1.0,1,Mule,677503.25
C5917793,0.0,13306.01,1.0,0,User,13306.01
C1232634126,0.0,152638.07,1.0,0,User,152638.07
C84195630,1040303.44,0.0,1.0,1,Mule,1040303.44
C426683536,337287.72,0.0,1.0,1,Mule,337287.72
C904011394,0.0,129645.24,1.0,0,User,129645.24
C2147362935,0.0,145373.34,1.0,0,User,145373.34
C857381469,0.0,212489.2,1.0,0,User,212489.2
C1094066826,0.0,376577.3,1.0,0,User,376577.3
C1983049564,0.0,217506.28,1.0,1,Mule,217506.28
C262672510,0.0,1185157.78,1.0,1,Mule,1185157.78
C360325395,0.0,15113.72,1.0,0,User,15113.72
C1384976980,0.0,2433009.28,1.0,1,Mule,2433009.28
C50040060,0.0,182615.46,1.0,0,User,182615.46
C954304791,0.0,3961.22,1.0,0,User,3961.22
C1542410200,0.0,1144089.37,1.0,1,Mule,1144089.37
C1825250063,0.0,362152.77,1.0,1,Mule,362152.77
C1044588868,0.0,136955.62,1.0,0,User,136955.62
C333564846,0.0,335517.0,1.0,0,User,335517.0
C1668067229,0.0,109333.72,1.0,0,User,109333.72
C526556897,0.0,201301.71,1.0,0,User,201301.71
C598755962,0.0,73444.7,1.0,0,User,73444.7
C558100467,0.0,62447.97,1.0,0,User,62447.97
C1847949987,0.0,102945.99,1.0,1,Mule,102945.99
C478307499,538555.61,0.0,3.0,1,Mule,179518.53666666665
C1340510647,11399486.75,0.0,20.0,1,Mule,569974.3375
C111131516,0.0,74985.72,1.0,0,User,74985.72
C2118754392,0.0,105733.45,1.0,1,Mule,105733.45
C842406973,0.0,195740.99,1.0,0,User,195740.99
C1345723287,2388328.9699999997,0.0,9.0,1,Mule,265369.8855555555
C944375336,0.0,15957.22,1.0,0,User,15957.22
C141414644,555328.55,0.0,1.0,1,Mule,555328.55
C714051433,9612945.950000001,0.0,18.0,1,Mule,534052.5527777779
C179448311,0.0,172010.99,1.0,0,User,172010.99
C1483711010,0.0,183905.83,1.0,0,User,183905.83
C615611865,8247897.08,0.0,8.0,1,Mule,1030987.135
C629818525,10564501.64,0.0,9.0,1,Mule,1173833.5155555557
C1275981046,3407654.47,0.0,14.0,1,Mule,243403.89071428572
C469812841,0.0,79448.6,1.0,0,User,79448.6
C2078991793,0.0,117543.29,1.0,0,User,117543.29
C902467451,292815.44,0.0,1.0,1,Mule,292815.44
C1984435464,0.0,272334.56,1.0,0,User,272334.56
C461539722,0.0,59200.16,1.0,0,User,59200.16
C117019716,0.0,107840.82,1.0,0,User,107840.82
C181878713,0.0,1281435.67,1.0,0,User,1281435.67
C2020932735,0.0,360793.21,1.0,0,User,360793.21
C1331656656,0.0,144364.53,1.0,0,User,144364.53
C1966051241,0.0,69828.47,1.0,0,User,69828.47
C1541089599,111033.79,0.0,1.0,1,Mule,111033.79
C1965457352,0.0,15278.81,1.0,0,User,15278.81
C1682491384,0.0,2696012.58,1.0,0,User,2696012.58
C957151876,0.0,174935.29,1.0,0,User,174935.29
C1672125863,0.0,2068118.36,1.0,1,Mule,2068118.36
C104306099,909564.35,0.0,6.0,1,Mule,151594.05833333332
C592754684,0.0,162011.57,1.0,0,User,162011.57
C653041688,0.0,42903.26,1.0,0,User,42903.26
C895220334,673253.6,0.0,3.0,1,Mule,224417.86666666667
C8281935982,264349.67355638684,261256.96241797015,2.0,1,Mule,262803.3179871785
C1763502384,0.0,2923356.25,1.0,1,Mule,2923356.25
C1370195565,0.0,378364.76,1.0,0,User,378364.76
C285288113,0.0,2063292.93,1.0,0,User,2063292.93
C1079557741,0.0,126061.45,1.0,1,Mule,126061.45
C1901855932,0.0,325021.77,1.0,0,User,325021.77
C621119972,0.0,73047.44,1.0,0,User,73047.44
C623395017,2295318.61,0.0,13.0,1,Mule,176562.97
C198379281,0.0,3284197.88,1.0,1,Mule,3284197.88
C1624265693,0.0,706170.36,1.0,0,User,706170.36
C1648275345,0.0,191895.7,1.0,0,User,191895.7
C1393901977,0.0,131261.23,1.0,1,Mule,131261.23
C300228864,0.0,78276.6,1.0,0,User,78276.6
C1269269526,0.0,218221.25,1.0,0,User,218221.25
C182136548,0.0,19016.22,1.0,1,Mule,19016.22
C643023781,0.0,178992.75,1.0,0,User,178992.75
C366913850,0.0,60580.96,1.0,0,User,60580.96
C152880353,0.0,171493.91,1.0,0,User,171493.91
C410033330,22671963.73,0.0,37.0,1,Mule,612755.7764864865
C2025165144,0.0,441148.27,1.0,0,User,441148.27
C1690366839,0.0,31291.69,1.0,0,User,31291.69
C691037929,0.0,125683.71,1.0,0,User,125683.71
C1996844351,377853.0,372432.5534118147,2.0,1,Mule,375142.7767059073
C1893929609,0.0,164066.96,1.0,0,User,164066.96
C1466197665,0.0,128164.28,1.0,0,User,128164.28
C674714835,0.0,252262.42,1.0,0,User,252262.42
C1265498656,1364417.42,0.0,10.0,1,Mule,136441.742
C1216422335,0.0,168045.49,1.0,0,User,168045.49
C1259960926,0.0,193316.73,1.0,0,User,193316.73
C243674650,0.0,92530.39,1.0,0,User,92530.39
C301555449,0.0,41263.27,1.0,0,User,41263.27
C203735779,281066.3,0.0,2.0,1,Mule,140533.15
C1951449547,0.0,191391.72,1.0,0,User,191391.72
C8053567137,368282.96211506944,357521.9203671175,3.0,1,Mule,241934.96082739564
C662984525,0.0,181264.06,1.0,0,User,181264.06
C1333652619,0.0,592813.17,1.0,0,User,592813.17
C193366588,694837.85,0.0,6.0,1,Mule,115806.30833333333
C803643203,0.0,110718.31,1.0,0,User,110718.31
C1165199627,0.0,260279.64,1.0,0,User,260279.64
C1542654837,0.0,347459.6,1.0,0,User,347459.6
C348517734,0.0,309718.92,1.0,0,User,309718.92
C13238698,0.0,111457.81,1.0,0,User,111457.81
C929670042,0.0,476786.31,1.0,0,User,476786.31
C1220811650,0.0,982332.85,1.0,0,User,982332.85
C8467186649,547493.0,524568.7249439582,2.0,1,Mule,536030.8624719791
C332691152,0.0,128245.06,1.0,0,User,128245.06
C1738192010,0.0,26869.42,1.0,0,User,26869.42
C1251461701,0.0,227684.28,1.0,0,User,227684.28
C1678656814,806863.3,0.0,1.0,1,Mule,806863.3
C1011597972,0.0,440803.41,1.0,0,User,440803.41
C1349156295,0.0,47133.46,1.0,0,User,47133.46
C1845643611,0.0,69336.08,1.0,0,User,69336.08
C1541446206,0.0,398815.1,1.0,0,User,398815.1
C772339327,0.0,67773.55,1.0,0,User,67773.55
C612108923,0.0,392767.71,1.0,1,Mule,392767.71
C2170576702,530335.799427034,0.0,1.0,1,Mule,530335.799427034
C1262709265,0.0,43071.62,1.0,1,Mule,43071.62
C1382277936,0.0,106039.17,1.0,0,User,106039.17
C791884678,458603.07,0.0,1.0,1,Mule,458603.07
C1697674569,0.0,61175.96,1.0,0,User,61175.96
C2018434779,0.0,35574.94,1.0,0,User,35574.94
C1900295340,0.0,1932200.59,1.0,1,Mule,1932200.59
C465387824,0.0,94080.84,1.0,0,User,94080.84
C540872816,0.0,2120266.89,1.0,1,Mule,2120266.89
C329249639,0.0,5172.69,1.0,0,User,5172.69
C1968363460,3274246.59,0.0,15.0,1,Mule,218283.106
C253196995,0.0,168363.49,1.0,0,User,168363.49
C521374455,10443484.73,0.0,3.0,1,Mule,3481161.5766666667
C196502488,0.0,116028.47,1.0,0,User,116028.47
C477578794,329156.43,0.0,1.0,1,Mule,329156.43
C1111011302,0.0,123712.57,1.0,0,User,123712.57
C6885498510,638770.9496976528,614051.9492151954,2.0,1,Mule,626411.4494564241
C613117727,60274.87,0.0,1.0,1,Mule,60274.87
C1164792207,0.0,363437.4,1.0,0,User,363437.4
C925674172,0.0,398881.57,1.0,0,User,398881.57
C854162365,0.0,340659.42,1.0,0,User,340659.42
C1016874582,589084.09,0.0,2.0,1,Mule,294542.045
C553014098,0.0,75702.66,1.0,0,User,75702.66
C29865689,0.0,2671558.42,1.0,0,User,2671558.42
C1722531702,0.0,5940370.34,1.0,0,User,5940370.34
C1258126361,4070198.54,0.0,15.0,1,Mule,271346.56933333335
C617886189,0.0,134535.51,1.0,0,User,134535.51
C103439473,0.0,47601.94,1.0,0,User,47601.94
C678401003,0.0,58863.89,1.0,1,Mule,58863.89
C50642124,0.0,226871.5,1.0,0,User,226871.5
C1026774960,0.0,1936403.59,1.0,1,Mule,1936403.59
C1480088933,0.0,1299860.86,1.0,1,Mule,1299860.86
C2580613672,490976.80136355106,484677.59597250284,2.0,1,Mule,487827.19866802695
C753289500,0.0,279903.9,1.0,0,User,279903.9
C711339247,0.0,347995.53,1.0,0,User,347995.53
C325412871,0.0,784556.79,1.0,0,User,784556.79
C628771534,0.0,70812.45,1.0,0,User,70812.45
C2082249913,0.0,636215.28,1.0,0,User,636215.28
C723208527,0.0,116974.87,1.0,1,Mule,116974.87
C488410107,0.0,241365.36,1.0,0,User,241365.36
C684336280,0.0,114355.45,1.0,0,User,114355.45
C1585192175,0.0,157489.84,1.0,0,User,157489.84
C217539062,0.0,141407.7,1.0,0,User,141407.7
C7212747324,368828.0,357605.7087422195,2.0,1,Mule,363216.85437110974
C1870429623,342340.2631245923,0.0,1.0,1,Mule,342340.2631245923
C1610441162,0.0,2517188.06,1.0,1,Mule,2517188.06
C2125634502,0.0,145564.03,1.0,0,User,145564.03
C1829452387,0.0,122817.61,1.0,0,User,122817.61
C395825139,0.0,178569.48,1.0,1,Mule,178569.48
C747967250,0.0,368086.59,1.0,0,User,368086.59
C9638534609,677211.5336919804,644528.8876330997,2.0,1,Mule,660870.21066254
C1602796871,0.0,265816.56,1.0,0,User,265816.56
C137455425,0.0,384898.34,1.0,0,User,384898.34
C1780532253,0.0,6669495.34,1.0,1,Mule,6669495.34
C1388436257,2111982.34,0.0,8.0,1,Mule,263997.7925
C925662909,0.0,171945.73,1.0,0,User,171945.73
C642655704,0.0,220121.68,1.0,0,User,220121.68
C2367302,0.0,31598.62,1.0,0,User,31598.62
C414923304,0.0,183243.78,1.0,0,User,183243.78
C874296080,0.0,211240.19,1.0,0,User,211240.19
C1903117929,0.0,6701.42,1.0,0,User,6701.42
C440104236,0.0,188246.36,1.0,0,User,188246.36
C1413297325,0.0,241828.55,1.0,0,User,241828.55
C1382297330,0.0,90335.59,1.0,0,User,90335.59
C1497527382,762222.3500000001,0.0,5.0,1,Mule,152444.47000000003
C302460700,0.0,440743.86,1.0,0,User,440743.86
C392795490,0.0,28449.02,1.0,0,User,28449.02
C1144135253,0.0,1190869.34,1.0,0,User,1190869.34
C27425710,0.0,63678.3,1.0,0,User,63678.3
C1949297341,0.0,1119941.89,1.0,0,User,1119941.89
C6097346582,193930.01644383796,187876.8381981511,2.0,1,Mule,190903.42732099452
C1945574609,0.0,113618.64,1.0,0,User,113618.64
C860413679,0.0,1897921.7,1.0,1,Mule,1897921.7
C779132499,0.0,208143.75,1.0,0,User,208143.75
C530115474,0.0,162016.81,1.0,0,User,162016.81
C798246546,0.0,180702.72,1.0,0,User,180702.72
C1526826904,0.0,699915.36,1.0,0,User,699915.36
C427077444,0.0,972920.87,1.0,1,Mule,972920.87
C348431786,1630544.1600000001,0.0,10.0,1,Mule,163054.41600000003
C102268204,0.0,54379.78,1.0,0,User,54379.78
C330286957,0.0,170914.68,1.0,0,User,170914.68
C1815475396,0.0,37083.87,1.0,0,User,37083.87
C600104150,0.0,198667.09,1.0,0,User,198667.09
C2102261895,0.0,180116.29,1.0,0,User,180116.29
C1205334799,0.0,33743.24,1.0,0,User,33743.24
C1905002382,0.0,630826.25,1.0,0,User,630826.25
C1805291230,0.0,81393.44,1.0,0,User,81393.44
C746928702,0.0,27276.07,1.0,1,Mule,27276.07
C859465029,0.0,316493.58,1.0,0,User,316493.58
C779905214,0.0,156147.4,1.0,0,User,156147.4
C1951046954,0.0,803396.48,1.0,0,User,803396.48
C957951757,0.0,462681.87,1.0,0,User,462681.87
C816710677,0.0,31509.05,1.0,0,User,31509.05
C674187794,0.0,436885.99,1.0,0,User,436885.99
C14584832,2642506.22,0.0,6.0,1,Mule,440417.70333333337
C1012486396,0.0,310792.48,1.0,0,User,310792.48
C1973478395,0.0,109662.76,1.0,0,User,109662.76
C265518545,0.0,90815.65,1.0,0,User,90815.65
C1645390284,0.0,132943.98,1.0,1,Mule,132943.98
C1148185905,0.0,291318.43,1.0,0,User,291318.43
C1158152203,0.0,130425.17,1.0,0,User,130425.17
C1782972951,964876.58,0.0,1.0,1,Mule,964876.58
C2055853624,0.0,198729.09,1.0,0,User,198729.09
C953003773,0.0,91247.6,1.0,0,User,91247.6
C1015118491,0.0,118904.72,1.0,0,User,118904.72
C893824816,0.0,103008.79,1.0,0,User,103008.79
C2139851324,0.0,727792.98,1.0,1,Mule,727792.98
C2085819511,0.0,106584.32,1.0,1,Mule,106584.32
C1984433081,0.0,6345.31,1.0,0,User,6345.31
C1411513461,0.0,370966.46,1.0,0,User,370966.46
C917967675,0.0,1146857.57,1.0,0,User,1146857.57
C1281667430,0.0,171937.46,1.0,0,User,171937.46
C343959672,0.0,280020.59,1.0,0,User,280020.59
C377873806,3926610.61,0.0,10.0,1,Mule,392661.061
C304686929,0.0,70891.71,1.0,0,User,70891.71
C1184434945,3588174.94,0.0,1.0,1,Mule,3588174.94
C1161371455,0.0,52779.03,1.0,0,User,52779.03
C137273895,0.0,64579.72,1.0,0,User,64579.72
C983341868,0.0,26262.62,1.0,0,User,26262.62
C857672087,0.0,114627.08,1.0,1,Mule,114627.08
C1325613033,0.0,256531.49,1.0,0,User,256531.49
C413953110,0.0,241926.23,1.0,0,User,241926.23
C1137188473,0.0,100866.06,1.0,0,User,100866.06
